,begin_time,Active Parallel Sessions,Active Serial Sessions,Average Active Sessions,Average Synchronous Single-Block Read Latency,Background CPU Usage Per Sec,Background Checkpoints Per Sec,Background Time Per Sec,Branch Node Splits Per Sec,Branch Node Splits Per Txn,Buffer Cache Hit Ratio,CPU Usage Per Sec,CPU Usage Per Txn,CR Blocks Created Per Sec,CR Blocks Created Per Txn,CR Undo Records Applied Per Sec,CR Undo Records Applied Per Txn,Captured user calls,Cell Physical IO Interconnect Bytes,Consistent Read Changes Per Sec,Consistent Read Changes Per Txn,Consistent Read Gets Per Sec,Consistent Read Gets Per Txn,Current Logons Count,Current OS Load,Current Open Cursors Count,Cursor Cache Hit Ratio,DB Block Changes Per Sec,DB Block Changes Per Txn,DB Block Changes Per User Call,DB Block Gets Per Sec,DB Block Gets Per Txn,DB Block Gets Per User Call,DBWR Checkpoints Per Sec,DDL statements parallelized Per Sec,DML statements parallelized Per Sec,Database CPU Time Ratio,Database Time Per Sec,Database Wait Time Ratio,Disk Sort Per Sec,Disk Sort Per Txn,Enqueue Deadlocks Per Sec,Enqueue Deadlocks Per Txn,Enqueue Requests Per Sec,Enqueue Requests Per Txn,Enqueue Timeouts Per Sec,Enqueue Timeouts Per Txn,Enqueue Waits Per Sec,Enqueue Waits Per Txn,Execute Without Parse Ratio,Executions Per Sec,Executions Per Txn,Executions Per User Call,Full Index Scans Per Sec,Full Index Scans Per Txn,GC CR Block Received Per Second,GC CR Block Received Per Txn,GC Current Block Received Per Second,GC Current Block Received Per Txn,Global Cache Average CR Get Time,Global Cache Average Current Get Time,Global Cache Blocks Corrupted,Global Cache Blocks Lost,Hard Parse Count Per Sec,Hard Parse Count Per Txn,Host CPU Usage Per Sec,Host CPU Utilization (%),I/O Megabytes per Second,I/O Requests per Second,Leaf Node Splits Per Sec,Leaf Node Splits Per Txn,Library Cache Hit Ratio,Library Cache Miss Ratio,Logical Reads Per Sec,Logical Reads Per Txn,Logical Reads Per User Call,Logons Per Sec,Logons Per Txn,Long Table Scans Per Sec,Long Table Scans Per Txn,Memory Sorts Ratio,Network Traffic Volume Per Sec,Open Cursors Per Sec,Open Cursors Per Txn,PGA Cache Hit %,PQ QC Session Count,PQ Slave Session Count,PX downgraded 1 to 25% Per Sec,PX downgraded 25 to 50% Per Sec,PX downgraded 50 to 75% Per Sec,PX downgraded 75 to 99% Per Sec,PX downgraded to serial Per Sec,PX operations not downgraded Per Sec,Parse Failure Count Per Sec,Parse Failure Count Per Txn,Physical Read Bytes Per Sec,Physical Read IO Requests Per Sec,Physical Read Total Bytes Per Sec,Physical Read Total IO Requests Per Sec,Physical Reads Direct Lobs Per Sec,Physical Reads Direct Lobs Per Txn,Physical Reads Direct Per Sec,Physical Reads Direct Per Txn,Physical Reads Per Sec,Physical Reads Per Txn,Physical Write Bytes Per Sec,Physical Write IO Requests Per Sec,Physical Write Total Bytes Per Sec,Physical Write Total IO Requests Per Sec,Physical Writes Direct Lobs  Per Txn,Physical Writes Direct Lobs Per Sec,Physical Writes Direct Per Sec,Physical Writes Direct Per Txn,Physical Writes Per Sec,Physical Writes Per Txn,Process Limit %,Queries parallelized Per Sec,Recursive Calls Per Sec,Recursive Calls Per Txn,Redo Allocation Hit Ratio,Redo Generated Per Sec,Redo Generated Per Txn,Redo Writes Per Sec,Redo Writes Per Txn,Replayed user calls,Response Time Per Txn,Row Cache Hit Ratio,Row Cache Miss Ratio,Rows Per Sort,Run Queue Per Sec,SQL Service Response Time,Session Count,Session Limit %,Shared Pool Free %,Soft Parse Ratio,Streams Pool Usage Percentage,Temp Space Used,Total Index Scans Per Sec,Total Index Scans Per Txn,Total PGA Allocated,Total PGA Used by SQL Workareas,Total Parse Count Per Sec,Total Parse Count Per Txn,Total Sorts Per User Call,Total Table Scans Per Sec,Total Table Scans Per Txn,Total Table Scans Per User Call,Txns Per Logon,User Calls Per Sec,User Calls Per Txn,User Calls Ratio,User Commits Per Sec,User Commits Percentage,User Limit %,User Rollback Undo Records Applied Per Txn,User Rollback UndoRec Applied Per Sec,User Rollbacks Per Sec,User Rollbacks Percentage,User Transaction Per Sec,VM in bytes Per Sec,VM out bytes Per Sec,Workload Capture and Replay status,DIFF_KB
1375,2019-04-01  18,0.0,1.22033898305085,0.0806613826012386,4.7806280279063,0.5780757486868461,0.0,0.0239045553749079,0.0039540020793563104,0.00799864321139206,99.25406676898209,1.5540208495193402,3.2457361612742996,0.0437809636033806,0.0861229738326557,0.00903658290143215,0.0161055295651507,0.0,14753913.4915254,0.0141199166583609,0.0258540617463848,548.831466264277,1129.11608791291,54.779661016949206,0.5080111228813561,205.627118644068,631.325837972056,16.2401712788965,31.305673009775802,3.77190489463856,22.8050874810005,45.1069943270844,5.30343928329257,0.0,0.0,0.0,19.3697977550571,8.06613826012386,80.63020224494291,0.0,0.0,0.0,0.0,87.70160038267001,192.803130804431,0.0,0.0,0.0,0.0,80.2478072201812,17.048153916478903,33.6495333388846,4.04035853753669,0.0330490889724418,0.0689650433034237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000564783490249013,0.000997008973080758,26.3957494821307,14.062957478898499,0.23474043318345103,18.653661513261603,0.0649627599488152,0.12840608958219502,99.994770945423,0.00522905457699384,571.6365537452771,1174.2230822399902,125.646301019895,0.10762617193160001,0.221693496978968,0.0,0.0,100.0,1745.6151820089801,16.0835024560409,31.654435139959002,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26298.057437147596,3.2099296036198504,193283.905766778,13.5026415418734,0.0,0.0,0.0,0.0,3.21021208949556,6.577366235048701,29344.791461604702,3.0047526941147797,52607.7126689718,5.15101997138819,0.0,0.0,0.0,0.0,3.58212786396542,7.42748274064288,21.9265536723164,0.0,34.4902431889218,67.2742691894312,100.0,3931.90130852206,7613.64843001335,0.619768097126545,1.26117267471948,0.0,16.6504279255623,100.0,0.0,45.0783911992035,0.0,0.237914641708469,68.5084745762712,14.5145073254812,21.04094199811,99.9964578573579,0.0,14680064.0,26.8969388408092,55.7427685570445,180199128.949153,0.0,4.43776152048196,7.78127359230587,0.4802313170977511,1.42433838423666,2.90463140375678,0.329024857598981,4.7957492601560405,4.28859992514304,8.89560547759147,12.388545435674601,0.49916462588106,99.9529190207156,1.2754383736686701e-06,0.00130378096479791,0.000564877605144905,0.000282438802572453,0.0470809792843691,0.499447064683633,0.0,0.0,0.0,3072.0
1376,2019-04-01  18,0.0,1.16666666666667,0.0825130981669894,4.93449465632326,0.6558955020016689,0.000277777777777778,0.0234528401291387,0.0,0.0,99.22610427361009,1.4996051567077802,3.08433844497602,0.0544408767761533,0.108582658635568,0.0055546297839249,0.00783730158730159,0.0,14622907.7333333,0.0105652600032731,0.0161706349206349,566.079899320668,1155.80839977286,53.383333333333304,0.48369140625,203.633333333333,623.559253031262,15.527181261951899,28.661770634777003,3.90814782041391,21.9965142332632,42.0012652904378,5.45041498785679,0.000277731489196245,0.0,0.0,18.6297570213998,8.25130981669894,81.3702429786002,0.0,0.0,0.0,0.0,69.9827106787818,147.953441803346,0.0,0.0,0.0,0.0,80.2660864369493,16.8989772820596,32.8967645845854,4.03306593797995,0.0330578269802778,0.0676511843217267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055546297839249,0.0007936507936507941,26.302544622424698,14.0251906346115,0.23223732301029898,18.6670059261127,0.0552827646733743,0.0980066676152196,99.99478102123821,0.0066302121798265294,588.0764135539321,1197.8096650633,130.506912394358,0.108069594478119,0.21806950068546102,0.0,0.0,100.0,1736.43923067305,15.940296915070501,30.9445915718939,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27409.802855178397,3.34592320009502,193685.244245948,13.596480840709699,0.0,0.0,0.0,0.0,3.34592320009502,6.71860712694013,27684.998988238,2.92897752082475,50044.568990936394,5.070525085402981,0.0,0.0,0.0,0.0,3.37951647805639,6.89415937339174,21.4611111111111,0.0,33.6352343471331,64.52871835060121,100.0,3609.47089490456,6527.78363477208,0.6242162364734929,1.25173529346219,0.0,16.6350814179324,100.0,0.0,45.2544039647789,0.0,0.24744628367983,65.7,13.919491525423698,21.0575337092082,99.99387254901958,0.0,14680064.0,27.390590070170898,55.7000905396532,176822732.8,0.0,4.3231189958354195,7.48843034439901,0.482349944692581,1.41900469610014,2.85130625093817,0.329703850425636,4.82590608465608,4.2577333699166395,8.697101089592131,12.528386462849,0.507273499216666,99.87637362637359,1.2429275863283001e-06,0.0013704318936877099,0.000833194467588735,0.00055546297839249,0.123626373626374,0.507828962195059,0.0,0.0,0.0,3072.0
1377,2019-04-01  19,0.0,1.16393442622951,0.080954485313944,4.871264788562519,0.5027384034302539,0.0,0.0214767410984176,0.000546311513346239,0.00117696511139134,99.24294834158128,1.49518977195014,2.9631111861126502,0.0532782877942961,0.102929235095395,0.00628310582116095,0.00942622950819672,0.0,14702457.704917999,0.0112003190725043,0.0175171866737176,558.195841123028,1105.35597572252,53.72131147540979,0.4326652151639339,203.491803278689,617.2893561536599,16.0338649894182,29.5421111588831,4.03583197435419,22.7341278666534,42.88402894983879,5.63677340702027,0.0,0.0,0.0,18.744837269873397,8.0954485313944,81.25516273012659,0.0,0.0,0.0,0.0,38.9880162680046,76.1899225734295,0.0,0.0,0.0,0.0,80.3896792121793,16.793594743080803,32.1702168210533,4.06913785694151,0.0330605554001486,0.0657447950393502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00054635702792704,0.000819672131147541,26.27485507986,14.0041735817694,0.233879929047628,18.7248651764757,0.0609301726172384,0.11066136237917801,99.9929915599066,0.007008440093367529,580.929968989682,1148.2400046723599,130.807529319896,0.10709972788586801,0.20997019920548998,0.0,0.0,100.0,1727.33673056051,15.853982640171001,30.310361832027198,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27187.6790351995,3.31744258340668,192941.81298145102,13.5338624709553,0.0,0.0,0.0,0.0,3.3188084759764998,6.5152594950015095,29352.5114401571,3.0385456663830204,52099.2906703847,5.19100270552041,0.0,0.0,0.0,0.0,3.5830702441597997,7.0969174976219405,21.5737704918033,0.0,32.771010482718,61.9632072726905,100.0,3769.6812694740397,6863.36811218375,0.627041964431984,1.22891431898142,0.0,15.9174774218131,100.0,0.0,62.8925392048268,0.0,0.24813226484044298,66.3606557377049,14.0594609613782,21.0542848305624,99.994049567106,0.0,14680064.0,27.6346117029882,54.5073223237478,178841532.852459,0.0,4.27181097701339,7.54207606959846,0.48671351845730393,1.4103395976552902,2.75861319487508,0.330693629786542,5.03404951150853,4.20843623470971,8.34032429871984,12.735949162100802,0.514473870955818,99.95316159250591,1.25079675316619e-06,0.00046838407494145194,0.00027317851396352,0.00027317851396352,0.0468384074941452,0.514747049469781,0.0,0.0,0.0,2048.0
1378,2019-04-01  21,0.0,1.13333333333333,0.0870867829395816,4.54248734617659,0.6790699558244311,0.0,0.0274048235028792,0.000277731489196245,0.00045045045045045,99.0005029174807,1.8972289805110703,3.69203672065185,0.0405545326561646,0.0762328512053074,0.00499916680553241,0.00656600320292839,0.0,20521113.6,0.10775981780814302,0.191181041997298,727.3855612404599,1382.65952444259,53.5333333333333,0.706510416666667,203.1,608.778004643331,18.5394112472334,35.809511644352,4.42588078358154,25.004538272707,49.253770101813096,5.9347266703062305,0.0,0.0,0.0,20.2793620099463,8.70867829395815,79.7206379900537,0.0,0.0,0.0,0.0,87.91219323624078,182.876312856195,0.0,0.0,0.0,0.0,79.4094181496802,18.1957983524255,35.6781250644171,4.29070199247188,0.0369436920121183,0.0753702724526863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00527689829472866,0.0064915327833261,26.388499273877603,14.081360067959302,0.326097201686089,24.3701851392749,0.0627781244101137,0.11342008037484999,99.9821940688852,0.0178059311147911,752.3900979398799,1431.9117766872598,172.217280603577,0.110007286780617,0.22394827383912,0.0,0.0,100.0,1740.9927916479,17.2205183306869,33.6595741305359,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50943.484953223604,4.60645583329486,288292.798840861,19.193245773123802,0.0,0.0,0.0,0.0,6.218687128079059,14.2415535846188,30093.512748642202,3.0343835743207004,53710.5797993705,5.196102838905571,0.0,0.0,0.0541576403932678,0.0663265306122449,3.6735245054494796,7.713467747713139,21.511111111111102,0.0,38.0538591830226,72.91788851263091,100.0,4138.47488873205,7711.23081627649,0.6289004120731171,1.26804659497151,0.0,17.1959710296644,99.99105545617171,0.00894454382826476,66.3337452241943,0.0,0.23078609715721898,65.95,13.9724576271187,21.057229391733802,99.9876635611318,0.0,14715016.533333302,32.2089713499967,62.858807862170494,177907251.2,69597.8666666667,5.35397823340895,9.388060401175858,0.48139571131752096,1.6583396971674698,3.23096535770541,0.38607194651283705,4.83487764550265,4.31193497722096,8.96813808184301,12.311906619237302,0.5047578291911811,99.9358974358974,1.2464200459839198e-06,0.000641025641025641,0.000277731489196245,0.000277731489196245,0.0641025641025641,0.505035560680377,0.0,0.0,0.0,1024.0
1379,2019-04-01  22,0.0,1.18333333333333,0.159978007056654,5.06665430588904,0.717268407877475,0.0,0.0336690440991038,0.00027759271596713303,7.68049155145929e-05,99.08685715760109,3.1309252461953996,3.5923753590960597,0.0544328968955006,0.0858004354068799,0.0152680156978797,0.0044840516851902,0.0,20855091.2,5.63384441254973,2.7974772628662596,854.7854799320621,1209.01789791384,54.0166666666667,0.565218098958333,203.95,598.070358010934,24.8963964362401,29.8189707277777,5.68708752564345,44.4502799202345,49.0577562298836,10.101974536294,0.00166638893517747,0.0,0.0,19.0067461893581,15.9978007056654,80.9932538106419,0.0,0.0,0.0,0.0,73.5795978115004,144.494883615367,0.00693981789917833,0.0019201228878648199,0.00277731489196245,0.00163398692810458,79.08639189207071,18.288461246474398,31.940196773863896,4.30482680428315,0.0472147224442025,0.0681346520571267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205497710556272,0.0106194090539442,26.228799753455,14.1579547756171,0.331357722294001,25.315606659155602,0.0569383485733245,0.0741901510735134,99.9342008794992,0.065799120500838,899.235761055399,1258.0715271596,196.378876827715,0.10917904679141499,0.20371844374404602,0.00055546297839249,0.000326797385620915,100.0,1813.56838067818,17.3226909305012,30.129094790891,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110317.83548827801,9.47834555548211,277229.52973042603,19.7659635572523,1.5811681101487902,0.43748079877112106,1.5811681101487902,0.43748079877112106,13.4665326523776,10.8928348838675,46358.6349591076,3.18022554914939,70322.27974960611,5.6012820988956795,0.0007674589742900941,0.00111129785760398,1.94350024865169,1.10296543493887,5.65901365969038,8.05621693818234,21.6722222222222,0.0,53.66554290072779,68.3987918927005,100.0,4192.189539135011,5623.743412273039,0.7530215703508399,1.2595656912026398,0.0,19.3127699752018,99.9221457846261,0.0778542153739015,66.588451280264,0.0,0.27676644079960805,66.9333333333333,14.180790960452,21.1147869110107,99.91849199266599,0.0,14732492.8,48.3340629898092,57.39325635752051,177756569.6,0.0,5.28169649563331,7.84290650445699,0.52991159567253,1.9137203933524098,2.90418246686346,0.43477431029232705,5.5756049043549005,4.31168383623568,8.22744486972435,12.166886112387099,0.595269525074854,100.0,1.25767352709648e-06,0.0,0.0,0.0,0.0,0.595269525074854,0.0,0.0,0.0,1024.0
1380,2019-04-01  23,0.0,1.18333333333333,0.103879449463094,4.76906623876582,0.6378491661135971,0.0,0.0288209671223618,0.0,0.0,99.28158445093658,2.83671430518621,4.023989319719069,0.0513836271014272,0.0919832608157531,0.0074963444049605905,0.0112301587301587,0.0,19103522.1333333,0.13335271734878199,0.0891482727512139,1152.26860802875,1618.8886725259301,54.0666666666667,0.4579752604166671,204.766666666667,543.4713328183329,18.630287390670603,30.5979856076324,4.451295612243559,26.7303165195052,43.92408232990729,6.4459847811375,0.00389158294296432,0.0,0.0,23.0259628532043,10.387944946309402,76.9740371467958,0.0,0.0,0.0,0.0,86.0909907850276,161.798122635169,0.000277685216039098,0.00036231884057971,0.00528116942703808,0.00414053879127409,77.01523620761249,18.6197968279232,32.6564948631106,4.44141151009841,0.0639008062516645,0.09160631703119099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330704753941963,0.0271806192853987,26.0479434743746,14.0169241964734,0.303583028012598,23.9189516122787,0.0610998771329704,0.107089152987697,99.8503269193227,0.149673080677254,1178.99892422424,1662.81009103817,285.51366249012403,0.114996157428633,0.21209490426771202,0.000277731489196245,0.000119047619047619,100.0,1814.74562339352,17.742674072750603,30.9054837483989,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77290.9502285009,7.51747201496127,252306.16113677897,18.2996814147634,0.0,0.0,0.0,0.0,9.434930447815061,9.17537533814592,41125.0086657432,3.1320790367959797,66056.7340535351,5.6298239941048,0.0,0.0,1.3161695273010101,0.564166666666667,5.02014265939248,7.3050327226442,21.688888888888897,0.0,39.4336616830776,66.6047999076218,100.0,4142.78858112145,6949.526283276629,0.760296702826145,1.2770798345763998,0.0,17.1051745912654,99.9335832301104,0.0664167698895748,64.3368049829117,0.0,0.25069642636524203,67.0,14.194915254237301,21.1074849128723,99.7251438278857,0.0,14680064.0,34.913756046108304,58.1831342938611,178827963.73333302,25787.7333333333,5.5450849969653,8.56131406879678,0.509453709316438,2.46878819548405,3.5861139668138997,0.607290794436821,5.437225829725831,4.301338726116451,8.23607933075541,11.6755751979776,0.595847017357171,100.0,1.25883768031502e-06,0.00189882455507455,0.00166741055043307,0.0,0.0,0.595847017357171,0.0,0.0,0.0,3072.0
1381,2019-04-02  00,0.0,1.20338983050847,0.10195782625023499,5.03544051998511,0.6015170409466429,0.0,0.0266211784548759,0.0,0.0,99.2695873634715,2.56925275325982,3.98774874680588,0.0423744174421146,0.0817695247309761,0.00903804168231848,0.0150659133709981,0.0,16912088.9491525,0.18390826758331696,0.13311019862088,1115.21191387872,1608.0574371707598,53.4406779661017,0.43956898834745795,205.28813559321998,553.5196652358901,17.270877806648,30.8269563112262,4.1240787310213,24.085032433720897,44.2785026102248,5.78404413391278,0.0033954072158847697,0.0,0.0,22.0673402154805,10.195782625023499,77.9326597845196,0.0,0.0,0.0,0.0,104.178365930432,204.79595363306,0.0,0.0,0.0042446128615475,0.0039381065820452395,77.8609820687177,17.7753833040958,32.6584862578935,4.28923891018708,0.0624863949421825,0.0906803150241558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229235593135717,0.0201981572948283,26.042753615906502,13.9917175177957,0.26905172470494004,22.968902029635895,0.0652451121673541,0.126967019917973,99.88470048393829,0.115299516061666,1139.29694631244,1652.33593978099,287.162777654424,0.11385968455042801,0.21356213747624597,0.0,0.0,100.0,1720.2021316363198,16.910864246064598,30.8511673608633,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56807.734759484105,6.934255495704759,228078.519550384,17.4884964179147,0.0,0.0,0.0,0.0,6.934537934507341,8.96805146677761,29920.1908565008,3.11892029169814,53921.8232094688,5.48040561172112,0.0,0.0,0.0,0.0,3.65236704791269,6.94624442979538,21.4802259887006,0.0,37.7549649768759,67.1617804870722,100.0,4007.6548274489205,7327.79899824683,0.7112331502965641,1.2739508059349198,0.0,18.199011138729603,99.9681269847748,0.0318730152251971,64.3302793617967,0.0,0.25771413759241396,65.8135593220339,13.943550703820698,21.0983647976891,99.77041676978581,0.0,14680064.0,34.554236046561996,60.17324494757071,177939525.423729,0.0,4.95330993301116,7.910651604814349,0.5319612372718651,2.40156639671488,3.6401393194933505,0.607524877743817,4.94766918580478,4.224550822243359,8.40300811790465,11.4866036062446,0.561179719045626,100.0,1.2442627451043699e-06,0.00152465026450678,0.00169770360794239,0.0,0.0,0.561179719045626,0.0,0.0,0.0,1024.0
1382,2019-04-02  00,0.0,1.16666666666667,0.100162502021167,5.080080978247429,0.542262264095444,0.0,0.0222834116197513,0.0,0.0,99.27276720579358,2.22882225286642,3.53096744697612,0.0494456374557513,0.0877907064928355,0.00750070083079799,0.007110405137664821,0.0,16992187.7333333,0.223991702902385,0.127811156597383,961.9995147853191,1411.9858591382,53.3333333333333,0.488525390625,203.85,569.116468967508,17.4184883139889,28.3239071964618,4.25035635367921,24.245741890492603,41.2897115227382,5.88058841425547,0.0022256606122544103,0.0,0.0,20.101891762967103,10.0162502021167,79.8981082370328,0.0,0.0,0.0,0.0,46.1733137463766,84.1851893590943,0.000277731489196245,0.000264550264550265,0.00305983039109283,0.00285103185683193,78.67370497611041,17.973227009080897,32.3875623935658,4.25614432258297,0.0522595977013554,0.0794130215339104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150263432956735,0.0124228143446469,25.979882058210503,13.9332237283888,0.27010165680754894,23.162521291213302,0.0638903718119403,0.104114025132158,99.92260272229342,0.0773972777065872,986.245256675811,1453.2755706609303,242.79843429589698,0.11445069838584401,0.214987749977642,0.0,0.0,100.0,1726.23164677559,17.0422506469546,30.534538789640898,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58649.2434940446,7.1593314812066104,228779.60148417,17.6434006797924,0.0,0.0,0.0,0.0,7.1593314812066104,8.49008927638137,30473.550847519702,3.18274423877267,54530.049784471295,5.51912061142096,0.0,0.0,0.0,0.0,3.71991587494137,7.21524340041637,21.4444444444444,0.0,36.9157915529348,63.9134124796653,100.0,4027.4839880113705,6474.74827736111,0.6976400792787671,1.25120958695931,0.0,17.51741314034,99.9502473389616,0.0497526610383925,64.2602066561431,0.0,0.267872512990212,65.55,13.8877118644068,21.081382973988898,99.8519922605365,0.0,14680064.0,30.910663008572396,55.3736721080923,177485977.6,0.0,5.06775077840099,8.03137493403846,0.504795849611524,2.10154187833242,3.2801364661438703,0.514591787471269,5.06223124098124,4.31191267662338,8.343686062316179,12.4171956567503,0.564834112978437,100.0,1.2417634331097602e-06,0.00247374571100988,0.0022257994625746198,0.0,0.0,0.564834112978437,0.0,0.0,0.0,1024.0
1383,2019-04-02  01,0.0,1.2950819672131102,0.0837651099107052,4.9920341450118,0.560280871176822,0.0,0.0221934515506639,0.0,0.0,99.2376218779445,1.6638448066401899,3.47917472880256,0.0549145128383678,0.105782809308357,0.0114717225329881,0.014404970186225002,0.0,14517718.032786902,0.0166616591676585,0.0219521147271015,566.625554132191,1166.0617817915402,53.7704918032787,0.5173539959016389,202.426229508197,603.988951264072,15.748510635395801,28.674945025118397,3.91811888763176,22.1073938990837,42.0926192658743,5.4522672279061695,0.0,0.0,0.0,19.968294965474698,8.37651099107052,80.0317050345253,0.0,0.0,0.0,0.0,86.8055797046971,183.63890250853802,0.000273132999382719,0.000321440051430408,0.0,0.0,79.56660182069359,17.4074623521972,33.9414616760919,4.2009339710224305,0.0330597222133309,0.0684650996106944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000546311513346239,0.000776813457623487,25.797788144744302,13.8306464056168,0.230868226077125,18.5337865137669,0.0505454433482047,0.088699239757943,99.99494635870701,0.00505364129298345,588.7329480312741,1208.15440105741,131.61292844930298,0.107653182665675,0.219278402468969,0.0,0.0,100.0,1719.84878341079,16.4520435488124,31.9776337057658,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27243.521573039103,3.32562519202138,192832.94740109198,13.5319881136511,0.0,0.0,0.0,0.0,3.32562519202138,6.738362873326,27623.657599248,2.9297178283680805,49124.4335589017,5.0017984001157805,0.0,0.0,0.0,0.0,3.3720285155332,7.0649550621261294,21.590163934426197,0.0,35.5540468246869,68.2406353564049,100.0,3563.9159472229708,6328.69838826328,0.6125471468099809,1.2419747628323898,0.0,17.1465844472783,99.9988471559337,0.00115284406631159,62.8524905374265,0.0,0.24434745551854,66.4590163934426,14.0803000833565,21.0829974471546,99.9959629660862,0.0,14697253.7704918,27.080678949636503,55.903499615268004,178079576.131148,0.0,4.80424065043104,8.268122646498849,0.484729385683258,1.4311380387037,2.9037011978381604,0.33324644848339,4.84066584599371,4.23919319517546,8.76114431628852,12.245836400872399,0.5029940525083471,100.0,1.25194182190574e-06,0.0,0.0,0.0,0.0,0.5029940525083471,0.0,0.0,0.0,1024.0
1384,2019-04-02  03,0.0,1.1,0.0874679055651784,5.0243779180537,0.810940521126346,0.0,0.0387267343970527,0.0,0.0,99.1990405859905,1.72332259042576,3.5432723555707697,0.0394453018363147,0.0779089251682222,0.00777671314040253,0.0138146167557932,0.0,18878617.6,0.15386960801082597,0.28713744588744605,569.529740882034,1153.34472435643,53.2333333333333,0.18605143229166698,203.18333333333302,586.628730045537,87.8283093508573,161.407356150267,20.978905224883896,103.93754436313299,192.44135994984902,24.8109084189283,0.00111111111111111,0.0,0.0,20.0131286462007,8.746790556517839,79.9868713537993,0.0,0.0,0.0,0.0,125.453455518528,262.42278886503203,0.000277731489196245,0.0004901960784313731,0.00222222222222222,0.0040404040404040395,79.2736384785704,17.604678475913,34.5170311810215,4.16112741560244,0.0341673791357351,0.0702335374886516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00444425929011831,0.00808266488413547,25.6555524372158,13.7958859048668,0.300004985873671,21.676488633148498,0.0549968693691925,0.10630009408075301,99.97636119068451,0.0236388093155126,673.4672852451661,1345.7860843062801,150.405949565554,0.109726965615976,0.22243258379639896,0.000555555555555556,0.0010101010101010099,100.0,1727.48303792208,16.642989705265602,32.5534365989899,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58896.454507028495,5.646730829037219,225008.95263427802,15.8855751785024,0.0,0.0,0.0,0.0,7.189508606814999,13.744577959973302,44307.589929229405,3.63810531723474,89638.97691406881,5.80980234353494,0.0,0.0,0.0,0.0,5.40864134878289,11.0045985246384,21.4111111111111,0.0,36.8771045687506,71.6103704808931,100.0,14831.1582695124,27361.843104966698,0.63584556734972,1.27999140022559,0.0,17.7211536197119,99.90246701090071,0.0975329890992542,82.8911060180103,0.0,0.244561177179422,65.4,13.8559322033898,21.097579050064102,99.9736170512974,0.0,14680064.0,27.641563443763598,56.6586902046418,176675140.26666698,0.0,4.90754852119041,8.72805160480667,0.48880705103083094,1.46475666989422,2.9478622974779,0.33782232836774,4.862825276575281,4.286227785289181,8.749044753592731,11.9006272268854,0.503618045113896,99.9561403508772,1.23943512667268e-06,0.0,0.0,0.000277777777777778,0.043859649122807,0.503895822891673,0.0,0.0,0.0,0.0
